# Generated by Log[com.rapidminer.datatable.SimpleDataTable]
# Criterion	PerformancMainCrit	StdDeviation	Minimal size for split	Minimal leaf size	Minimal gain
gini_index	0.5566453162530024	0.017574733424725406	41.0	90.0	50.0
information_gain	0.5568436038234696	0.023157015737898273	41.0	90.0	50.0
gain_ratio	0.56831602524944	0.028613360442049072	41.0	90.0	50.0
accuracy	0.5481096219243848	0.01683889263781585	41.0	90.0	50.0
gain_ratio	0.557547361988185	0.017866754837463205	51.0	90.0	50.0
information_gain	0.5625890494606147	0.02521505289032298	51.0	90.0	50.0
gini_index	0.5560448358686949	0.022068185659313854	51.0	90.0	50.0
accuracy	0.5388155262104842	0.013683223074268095	51.0	90.0	50.0
information_gain	0.5625764370158989	0.02092214545758573	60.0	90.0	50.0
gain_ratio	0.5639617653040472	0.010968046105022479	60.0	90.0	50.0
gini_index	0.5563338002801681	0.013088449659344154	60.0	90.0	50.0
accuracy	0.5386154461784713	0.02242636362531984	60.0	90.0	50.0
gini_index	0.5633887442419387	0.027805473743380958	70.0	90.0	50.0
gain_ratio	0.5630850630850631	0.016918669114443785	70.0	90.0	50.0
information_gain	0.560911124669514	0.023382306732609583	70.0	90.0	50.0
accuracy	0.5398159263705482	0.018628958586016535	70.0	90.0	50.0
gini_index	0.5556222488995598	0.027620763516649032	80.0	90.0	50.0
information_gain	0.5645621181262729	0.019135803507808996	80.0	90.0	50.0
gain_ratio	0.5602605863192183	0.017532125192510278	80.0	90.0	50.0
accuracy	0.5459275565339203	0.018762834099304362	80.0	90.0	50.0
information_gain	0.5601955591770218	0.020756013706280618	90.0	90.0	50.0
gini_index	0.5591354812887732	0.02685456201792686	90.0	90.0	50.0
gain_ratio	0.5551485551485551	0.017971550199838444	90.0	90.0	50.0
accuracy	0.5416166466586635	0.019710974754509922	90.0	90.0	50.0
information_gain	0.5596423491160333	0.010785854143634253	100.0	90.0	50.0
gain_ratio	0.5637583892617449	0.011309573084283844	100.0	90.0	50.0
gini_index	0.5577346407844707	0.016334213231784973	100.0	90.0	50.0
accuracy	0.5484387510008006	0.016300588451488955	100.0	90.0	50.0
gain_ratio	0.5536332179930796	0.015029666249396419	1.0	100.0	50.0
gini_index	0.5530212084833933	0.015696218073226097	1.0	100.0	50.0
accuracy	0.541508301660332	0.013175665539815315	1.0	100.0	50.0
information_gain	0.560528992878942	0.018310015549031056	1.0	100.0	50.0
gain_ratio	0.5546492659053833	0.0202634161554415	11.0	100.0	50.0
gini_index	0.5595119023804761	0.01853049045626691	11.0	100.0	50.0
accuracy	0.5451090218043608	0.0215548130118507	11.0	100.0	50.0
information_gain	0.5622840885998781	0.01024422896086004	11.0	100.0	50.0
information_gain	0.5605782936265526	0.016954642762072654	21.0	100.0	50.0
gain_ratio	0.5589608280901157	0.017194824163961342	21.0	100.0	50.0
gini_index	0.5652260904361744	0.008577011863667966	21.0	100.0	50.0
accuracy	0.5501100220044008	0.015255066133678795	21.0	100.0	50.0
gain_ratio	0.5607571748422553	0.00962600045220831	31.0	100.0	50.0
gini_index	0.5533106621324265	0.019993650186172777	31.0	100.0	50.0
information_gain	0.5605043725849095	0.016490998774557994	31.0	100.0	50.0
accuracy	0.5486194477791116	0.02840212823344843	31.0	100.0	50.0
gini_index	0.5609365619371623	0.018490516981308953	41.0	100.0	50.0
accuracy	0.5477286371823094	0.0245446737461943	41.0	100.0	50.0
information_gain	0.5601465499694688	0.02270542766838124	41.0	100.0	50.0
gain_ratio	0.5584574576617017	0.016459157205804164	41.0	100.0	50.0
gain_ratio	0.5665244769449522	0.010190966607066983	51.0	100.0	50.0
gini_index	0.5566453162530024	0.02231874498461828	51.0	100.0	50.0
accuracy	0.5457091418283657	0.017323808262431382	51.0	100.0	50.0
information_gain	0.5566632756866734	0.013912583977842412	51.0	100.0	50.0
information_gain	0.5582484725050917	0.01595785945080472	60.0	100.0	50.0
gain_ratio	0.5620170801138674	0.015719062428990446	60.0	100.0	50.0
gini_index	0.5537107421484296	0.018324568804976297	60.0	100.0	50.0
accuracy	0.5481288773263958	0.018346519916985885	60.0	100.0	50.0
gain_ratio	0.5627925910848769	0.028130924116071772	70.0	100.0	50.0
gini_index	0.555422168867547	0.01812911291500112	70.0	100.0	50.0
accuracy	0.545509101820364	0.01840811018023315	70.0	100.0	50.0
information_gain	0.5605782936265526	0.02352641732773259	70.0	100.0	50.0
information_gain	0.5590327169274538	0.02429924179703573	80.0	100.0	50.0
gain_ratio	0.5527760829774253	0.019843999008793103	80.0	100.0	50.0
accuracy	0.5443088617723545	0.015028670423396267	80.0	100.0	50.0
gini_index	0.5544217687074829	0.020367312221275066	80.0	100.0	50.0
gain_ratio	0.5578604840349807	0.018721057119645296	90.0	100.0	50.0
gini_index	0.5561336802081249	0.01828655933675119	90.0	100.0	50.0
accuracy	0.5451090218043608	0.01655469306324302	90.0	100.0	50.0
information_gain	0.5552615509871769	0.021463120187209257	90.0	100.0	50.0
gain_ratio	0.5562334756965629	0.019738425286994075	100.0	100.0	50.0
information_gain	0.561774882963566	0.026402085443273764	100.0	100.0	50.0
gini_index	0.5517103420684136	0.02395331109565841	100.0	100.0	50.0
accuracy	0.5437087417483497	0.017701981769099862	100.0	100.0	50.0
information_gain	0.5551939924906133	0.02826188412386277	1.0	1.0	60.0
gain_ratio	0.56354556803995	0.025856263509713928	1.0	1.0	60.0
accuracy	0.5477005870841487	0.02111581681738664	1.0	1.0	60.0
gini_index	0.5582250551605785	0.022032624710311248	1.0	1.0	60.0
gain_ratio	0.5500372485721381	0.01828392011225907	11.0	1.0	60.0
gini_index	0.557285332036001	0.021366710352711354	11.0	1.0	60.0
accuracy	0.5534838076545633	0.02418373930342209	11.0	1.0	60.0
information_gain	0.5599204375932372	0.0178371617038006	11.0	1.0	60.0
information_gain	0.5605336018122326	0.024685630907682304	21.0	1.0	60.0
gain_ratio	0.5520885757423251	0.027168665170452317	21.0	1.0	60.0
accuracy	0.5473503434739941	0.023888772626979315	21.0	1.0	60.0
gini_index	0.5501730103806228	0.014750088972376025	21.0	1.0	60.0
gain_ratio	0.5504724017901541	0.01924092313548796	31.0	1.0	60.0
information_gain	0.5518018018018018	0.02337499669182615	31.0	1.0	60.0
gini_index	0.5523926380368098	0.01735909937165981	31.0	1.0	60.0
accuracy	0.5549531789058649	0.0336834983923757	31.0	1.0	60.0
gain_ratio	0.5557773895682555	0.020063086217503974	41.0	1.0	60.0
information_gain	0.5555833750625939	0.01534926379071917	41.0	1.0	60.0
gini_index	0.5528375733855186	0.020314286546103996	41.0	1.0	60.0
accuracy	0.5501949317738791	0.020177407885407762	41.0	1.0	60.0
information_gain	0.5593475533249687	0.01996092048477127	51.0	1.0	60.0
gain_ratio	0.5543964232488823	0.012309013779097044	51.0	1.0	60.0
gini_index	0.5469667318982387	0.0213846914871407	51.0	1.0	60.0
accuracy	0.5534529368395184	0.02044835311189731	51.0	1.0	60.0
gain_ratio	0.5536340852130326	0.028271182269428558	60.0	1.0	60.0
gini_index	0.5563241106719368	0.01902131332270077	60.0	1.0	60.0
information_gain	0.5598689185782707	0.01993873209017359	60.0	1.0	60.0
gain_ratio	0.5584839357429718	0.023318438842617112	70.0	1.0	60.0
accuracy	0.5557739557739557	0.027424559915338608	60.0	1.0	60.0
information_gain	0.549987534280728	0.024083559604491416	70.0	1.0	60.0
gini_index	0.5534099242239061	0.01704536219976194	70.0	1.0	60.0
accuracy	0.55359765051395	0.024446645023466777	70.0	1.0	60.0
gain_ratio	0.5584933898727862	0.017520657172993895	80.0	1.0	60.0
information_gain	0.5541179397860164	0.025602716432567747	80.0	1.0	60.0
gini_index	0.5519941277220455	0.01892207008382602	80.0	1.0	60.0
accuracy	0.5552011776251227	0.012857123919673292	80.0	1.0	60.0
gini_index	0.5537475345167653	0.013410625098611798	90.0	1.0	60.0
gain_ratio	0.5533083645443196	0.020283499653732415	90.0	1.0	60.0
information_gain	0.5566391597899475	0.019349023305717524	90.0	1.0	60.0
accuracy	0.5480912245909767	0.011499559981693499	90.0	1.0	60.0
gain_ratio	0.5601409159536991	0.02471129581434615	100.0	1.0	60.0
gini_index	0.5575787401574803	0.03176332938941017	100.0	1.0	60.0
information_gain	0.55168986083499	0.02727845722262455	100.0	1.0	60.0
accuracy	0.5534313725490196	0.023621839774344924	100.0	1.0	60.0
gini_index	0.5528080469404861	0.020223431892354635	1.0	11.0	60.0
gain_ratio	0.5580500320718409	0.015774753891420485	1.0	11.0	60.0
information_gain	0.5484425349087003	0.02084425716565074	1.0	11.0	60.0
accuracy	0.5535413153456998	0.03454873522708612	1.0	11.0	60.0
gain_ratio	0.5511996572407883	0.014683931660772802	11.0	11.0	60.0
gini_index	0.5592160133444537	0.021088901123362237	11.0	11.0	60.0
information_gain	0.546327924850555	0.027899132468838902	11.0	11.0	60.0
gain_ratio	0.5492927561080154	0.02143233071489133	21.0	11.0	60.0
accuracy	0.5586322634780785	0.01962707024579194	11.0	11.0	60.0
gini_index	0.5514859773964002	0.0194659473836237	21.0	11.0	60.0
accuracy	0.5500420521446594	0.02381183780313132	21.0	11.0	60.0
information_gain	0.5606353294698433	0.014056001349849658	21.0	11.0	60.0
gain_ratio	0.546951871657754	0.01852140100045146	31.0	11.0	60.0
gini_index	0.5428451707521474	0.024232652084068215	31.0	11.0	60.0
accuracy	0.5551601423487544	0.024662423754335177	31.0	11.0	60.0
information_gain	0.5532734274711169	0.017556131605611612	31.0	11.0	60.0
gain_ratio	0.552344251766217	0.024235799845436168	41.0	11.0	60.0
accuracy	0.5571159086145462	0.030393015100889837	41.0	11.0	60.0
gini_index	0.5542067810799498	0.012629398283789662	41.0	11.0	60.0
information_gain	0.5444420646819448	0.022098424548544326	41.0	11.0	60.0
information_gain	0.552614590058102	0.01249623699850806	51.0	11.0	60.0
gain_ratio	0.5465091299677766	0.02701865123954826	51.0	11.0	60.0
gini_index	0.5493905002101723	0.021316341998187063	51.0	11.0	60.0
accuracy	0.5527532576712905	0.02474726407739566	51.0	11.0	60.0
information_gain	0.5533419023136247	0.020563299394533278	60.0	11.0	60.0
gini_index	0.5567226890756303	0.025973926666210526	60.0	11.0	60.0
gain_ratio	0.549530315969257	0.03224728199951214	60.0	11.0	60.0
accuracy	0.5568348335775591	0.021954795501546047	60.0	11.0	60.0
gain_ratio	0.5542503203759077	0.02470297457692957	70.0	11.0	60.0
information_gain	0.5512601452370782	0.02879223772295462	70.0	11.0	60.0
gini_index	0.5549968573224388	0.016208455121631538	70.0	11.0	60.0
accuracy	0.5458359555275855	0.019003738216940687	70.0	11.0	60.0
information_gain	0.556007710430499	0.016639499708376772	80.0	11.0	60.0
gain_ratio	0.551969012265978	0.015178420128474734	80.0	11.0	60.0
gini_index	0.5623691921305985	0.028038635807531326	80.0	11.0	60.0
accuracy	0.5527035556490637	0.028442910268908314	80.0	11.0	60.0
gain_ratio	0.5533876500857633	0.015960907598862102	90.0	11.0	60.0
information_gain	0.5505449882453516	0.023973448958957137	90.0	11.0	60.0
gini_index	0.5594184576485461	0.015361292876742634	90.0	11.0	60.0
accuracy	0.548767642721719	0.015723482588315147	90.0	11.0	60.0
gain_ratio	0.5530594779632007	0.022286297097297757	100.0	11.0	60.0
gini_index	0.555648360826895	0.025330103692004464	100.0	11.0	60.0
accuracy	0.5575109993714645	0.015823563204938967	100.0	11.0	60.0
information_gain	0.5444015444015444	0.01751142519149387	100.0	11.0	60.0
gain_ratio	0.5555555555555556	0.014933890155997484	1.0	21.0	60.0
gini_index	0.553282879934547	0.021013536186114068	1.0	21.0	60.0
accuracy	0.5450652528548124	0.02051517106331388	1.0	21.0	60.0
information_gain	0.5627597672485453	0.02769259734014689	1.0	21.0	60.0
gain_ratio	0.5584874298774153	0.028648620514149903	11.0	21.0	60.0
gini_index	0.5420313454101364	0.018808509526793655	11.0	21.0	60.0
accuracy	0.5428804237115502	0.016080852529922834	11.0	21.0	60.0
information_gain	0.5695886996260906	0.018738896396835656	11.0	21.0	60.0
gain_ratio	0.5587440216261177	0.021928949969406537	21.0	21.0	60.0
information_gain	0.5617322506766604	0.01552151532461917	21.0	21.0	60.0
gini_index	0.5551028722754126	0.018769111672977973	21.0	21.0	60.0
accuracy	0.5410136372888256	0.017674951951077975	21.0	21.0	60.0
information_gain	0.5540765391014975	0.018068766906261573	31.0	21.0	60.0
gain_ratio	0.5593925525275639	0.024248764343906562	31.0	21.0	60.0
gini_index	0.5551478083588175	0.012674858118162723	31.0	21.0	60.0
gain_ratio	0.560074704295497	0.01705146964634455	41.0	21.0	60.0
accuracy	0.5396049684381999	0.019940185285041077	31.0	21.0	60.0
information_gain	0.5595262829835861	0.027857815730128018	41.0	21.0	60.0
gini_index	0.5549887778004489	0.016632807468116413	41.0	21.0	60.0
accuracy	0.5498778501628665	0.014764826386221588	41.0	21.0	60.0
gain_ratio	0.5625779625779626	0.016865423149680814	51.0	21.0	60.0
gini_index	0.5567787971457696	0.02546576598683098	51.0	21.0	60.0
accuracy	0.5357506620492972	0.020890866193898204	51.0	21.0	60.0
information_gain	0.5577043044291953	0.018398261996325545	51.0	21.0	60.0
gain_ratio	0.5669652155800875	0.014457401666052814	60.0	21.0	60.0
information_gain	0.5630443799253422	0.021973768475910514	60.0	21.0	60.0
accuracy	0.5371125611745514	0.01998052574737193	60.0	21.0	60.0
gini_index	0.5466395112016293	0.016947439201228844	60.0	21.0	60.0
gain_ratio	0.5630705394190871	0.019216005276824887	70.0	21.0	60.0
gini_index	0.5573670266965559	0.017008691022157733	70.0	21.0	60.0
accuracy	0.5498778501628665	0.024226803484722607	70.0	21.0	60.0
information_gain	0.5597092419522326	0.016279724475414887	70.0	21.0	60.0
information_gain	0.560807996668055	0.019649687493238293	80.0	21.0	60.0
gain_ratio	0.5630705394190871	0.017005875315338384	80.0	21.0	60.0
accuracy	0.5397923875432526	0.02285256392817777	80.0	21.0	60.0
gini_index	0.5590454823577402	0.01780067467169632	80.0	21.0	60.0
gain_ratio	0.5676910299003323	0.019525919956769333	90.0	21.0	60.0
information_gain	0.5624091381100726	0.013183590891099939	90.0	21.0	60.0
gini_index	0.5568898839812741	0.019850660383009755	90.0	21.0	60.0
accuracy	0.5444738449012824	0.021657195381446958	90.0	21.0	60.0
gain_ratio	0.5556709597008724	0.016203982684349014	100.0	21.0	60.0
gini_index	0.5557142857142857	0.02365099779975925	100.0	21.0	60.0
accuracy	0.5403422982885085	0.014372387762785486	100.0	21.0	60.0
information_gain	0.568139390168015	0.012253547045274645	100.0	21.0	60.0
gain_ratio	0.5607495881383855	0.025639433292408885	1.0	31.0	60.0
information_gain	0.5672104067726615	0.017679200137919928	1.0	31.0	60.0
gini_index	0.5437815975733064	0.021331717514765928	1.0	31.0	60.0
accuracy	0.5282371924162969	0.02109952473426812	1.0	31.0	60.0
gain_ratio	0.5584656630233038	0.015389783546726587	11.0	31.0	60.0
gini_index	0.5443727309398951	0.0268134441189578	11.0	31.0	60.0
accuracy	0.5317989097516657	0.017128822829055552	11.0	31.0	60.0
information_gain	0.5592417061611374	0.021005975492850607	11.0	31.0	60.0
gain_ratio	0.5616353499896758	0.018468785489458555	21.0	31.0	60.0
gini_index	0.5398587285570131	0.016737243067999365	21.0	31.0	60.0
accuracy	0.5292574656981437	0.020237745613491065	21.0	31.0	60.0
information_gain	0.5644197072768501	0.024377165657585416	21.0	31.0	60.0
gain_ratio	0.5648587337595381	0.017846031993559174	31.0	31.0	60.0
gini_index	0.5392849929307211	0.01998133823884671	31.0	31.0	60.0
information_gain	0.5623713462330177	0.028784016903263612	31.0	31.0	60.0
accuracy	0.5308966074313409	0.022600854870836098	31.0	31.0	60.0
gain_ratio	0.5575056782985752	0.014948963774432182	41.0	31.0	60.0
gini_index	0.5440048445700444	0.0262438306187246	41.0	31.0	60.0
information_gain	0.5665909560189965	0.020193286295304713	41.0	31.0	60.0
accuracy	0.5371717171717172	0.022963856687941257	41.0	31.0	60.0
gain_ratio	0.5577121618831303	0.018533981809573535	51.0	31.0	60.0
gini_index	0.545050505050505	0.021262231843152735	51.0	31.0	60.0
accuracy	0.5312689738919247	0.023125849031995487	51.0	31.0	60.0
information_gain	0.5626930203829524	0.019580155261702047	51.0	31.0	60.0
gain_ratio	0.562152133580705	0.01882091022203523	60.0	31.0	60.0
information_gain	0.5663443735856819	0.025470338564221456	60.0	31.0	60.0
accuracy	0.5356349687058348	0.015647143322939726	60.0	31.0	60.0
gini_index	0.5502827140549273	0.015863211811688396	60.0	31.0	60.0
gain_ratio	0.5589754183020037	0.02798892574030641	70.0	31.0	60.0
gini_index	0.54497781363453	0.015824163389001437	70.0	31.0	60.0
information_gain	0.5670442842430484	0.021656669921737537	70.0	31.0	60.0
accuracy	0.5361616161616162	0.021350730046169965	70.0	31.0	60.0
gini_index	0.542660735948241	0.0238799051901111	80.0	31.0	60.0
gain_ratio	0.5635987590486039	0.019715136936389707	80.0	31.0	60.0
information_gain	0.5586961006808335	0.018584982204206964	80.0	31.0	60.0
accuracy	0.5323232323232323	0.01830223689665578	80.0	31.0	60.0
gini_index	0.5453077699293642	0.022068441690829277	90.0	31.0	60.0
gain_ratio	0.5570193495265542	0.015897861278888006	90.0	31.0	60.0
information_gain	0.5604372937293729	0.017655726102949066	90.0	31.0	60.0
accuracy	0.5332121946295174	0.02149680094721983	90.0	31.0	60.0
gini_index	0.5440790800887634	0.025151048951125833	100.0	31.0	60.0
gain_ratio	0.5652173913043478	0.014149619702439555	100.0	31.0	60.0
information_gain	0.5671549412007427	0.01284264165562579	100.0	31.0	60.0
accuracy	0.5376996159288457	0.018863850378506568	100.0	31.0	60.0
gain_ratio	0.5609053497942387	0.016409132202634142	1.0	41.0	60.0
gini_index	0.5454179254783484	0.025072481048692512	1.0	41.0	60.0
information_gain	0.5516460905349794	0.020568215838077174	1.0	41.0	60.0
accuracy	0.5238574592309241	0.012726153140221888	1.0	41.0	60.0
gain_ratio	0.5676676264911559	0.015991616661589637	11.0	41.0	60.0
information_gain	0.5592348827642946	0.013065822719509686	11.0	41.0	60.0
gini_index	0.5428399034593725	0.01495547833625611	11.0	41.0	60.0
accuracy	0.536973604674592	0.0111334637368258	11.0	41.0	60.0
gain_ratio	0.5580870279146142	0.019360572370895217	21.0	41.0	60.0
gini_index	0.5396378269617707	0.019656501572671334	21.0	41.0	60.0
accuracy	0.5347292128045098	0.01762094388934691	21.0	41.0	60.0
information_gain	0.5652800658978583	0.021925205246183053	21.0	41.0	60.0
information_gain	0.5610207861699938	0.013954827029785729	31.0	41.0	60.0
gain_ratio	0.5644829007004533	0.01181197973872367	31.0	41.0	60.0
accuracy	0.5427823635997584	0.020648064559667324	31.0	41.0	60.0
gini_index	0.5389414369088348	0.01937434782925891	31.0	41.0	60.0
gain_ratio	0.5614863477725313	0.01863625084134639	41.0	41.0	60.0
information_gain	0.5648414985590778	0.023698357632454176	41.0	41.0	60.0
gini_index	0.553966975432944	0.024164153510271943	41.0	41.0	60.0
accuracy	0.5364331723027376	0.022358942037871084	41.0	41.0	60.0
gini_index	0.5451801167236868	0.019531194812251063	51.0	41.0	60.0
gain_ratio	0.5649404027949034	0.011940602834800052	51.0	41.0	60.0
information_gain	0.5651459103986848	0.015524079805734269	51.0	41.0	60.0
accuracy	0.5380434782608695	0.024585614097362103	51.0	41.0	60.0
gain_ratio	0.5682192910140148	0.030346555107008073	60.0	41.0	60.0
information_gain	0.5614863477725313	0.023357174510219885	60.0	41.0	60.0
gini_index	0.5522448157841756	0.015766153938939514	60.0	41.0	60.0
accuracy	0.5322872661436331	0.019212854933133176	60.0	41.0	60.0
gain_ratio	0.561652281134402	0.013688908423049819	70.0	41.0	60.0
gini_index	0.5390656463954894	0.019039907687380418	70.0	41.0	60.0
accuracy	0.5312940229422419	0.012749349641585504	70.0	41.0	60.0
information_gain	0.5593743568635522	0.020464428817552272	70.0	41.0	60.0
information_gain	0.5600328947368421	0.02878662411129605	80.0	41.0	60.0
gain_ratio	0.5675287356321839	0.020976785711703822	80.0	41.0	60.0
gini_index	0.5498288705456009	0.017491766394993495	80.0	41.0	60.0
accuracy	0.5366344605475041	0.012577373548568289	80.0	41.0	60.0
gain_ratio	0.561869466749022	0.017195069803608052	90.0	41.0	60.0
information_gain	0.5640181144503911	0.03140641213475155	90.0	41.0	60.0
gini_index	0.5420523138832998	0.02445808032821024	90.0	41.0	60.0
accuracy	0.541046277665996	0.01805588626745532	90.0	41.0	60.0
gain_ratio	0.5617283950617284	0.01988868127826414	100.0	41.0	60.0
gini_index	0.5432198267177111	0.019686046497194482	100.0	41.0	60.0
accuracy	0.5361094347213841	0.02252267852310018	100.0	41.0	60.0
information_gain	0.5646986216827813	0.03132482924475706	100.0	41.0	60.0
gain_ratio	0.5575546922919649	0.020080476877454234	1.0	51.0	60.0
gini_index	0.5547752808988764	0.012881672242372237	1.0	51.0	60.0
accuracy	0.530239099859353	0.019573412639232818	1.0	51.0	60.0
information_gain	0.564443535188216	0.03064005428516602	1.0	51.0	60.0
gini_index	0.5554439533949377	0.013383844283525915	11.0	51.0	60.0
gain_ratio	0.5547594677584442	0.017954788334077623	11.0	51.0	60.0
information_gain	0.5560565689690511	0.02783649767830943	11.0	51.0	60.0
accuracy	0.5354204294601645	0.027285435220560893	11.0	51.0	60.0
gain_ratio	0.5632937320770176	0.02301175017866279	21.0	51.0	60.0
gini_index	0.5487437185929648	0.011881552303653724	21.0	51.0	60.0
information_gain	0.5622308796391224	0.019061761266287332	21.0	51.0	60.0
accuracy	0.5369477911646586	0.02509319524965584	21.0	51.0	60.0
gain_ratio	0.5633080238046378	0.025017271253000545	31.0	51.0	60.0
information_gain	0.5626535626535627	0.027202668880820634	31.0	51.0	60.0
gini_index	0.5447611401043757	0.017557277925492436	31.0	51.0	60.0
accuracy	0.5377510040160642	0.019613573946088772	31.0	51.0	60.0
gain_ratio	0.5588597210828548	0.019678706099070267	41.0	51.0	60.0
gini_index	0.5501104639485841	0.01790964977437729	41.0	51.0	60.0
accuracy	0.5339357429718875	0.011385728405408307	41.0	51.0	60.0
information_gain	0.5566462167689161	0.019114978839129132	41.0	51.0	60.0
gain_ratio	0.5637295081967213	0.015453379649274193	51.0	51.0	60.0
gini_index	0.5531231170917855	0.018053668900859757	51.0	51.0	60.0
accuracy	0.5387394620634284	0.02589830522347391	51.0	51.0	60.0
information_gain	0.5617562576938859	0.02273501125776891	51.0	51.0	60.0
gain_ratio	0.5603518821603928	0.018584797025163212	60.0	51.0	60.0
gini_index	0.5450522928399034	0.024381640079728917	60.0	51.0	60.0
information_gain	0.5649856498564986	0.026041827430201035	60.0	51.0	60.0
accuracy	0.531444645368696	0.02489182998085993	60.0	51.0	60.0
gain_ratio	0.5562846011892557	0.014220805834363276	70.0	51.0	60.0
gini_index	0.5558681672025724	0.014572678869718454	70.0	51.0	60.0
information_gain	0.5558516089362574	0.018272855115263383	70.0	51.0	60.0
accuracy	0.5366392290704678	0.01491644575621562	70.0	51.0	60.0
information_gain	0.557242511284366	0.025722483981395063	80.0	51.0	60.0
gain_ratio	0.5607054963084496	0.01666409246986689	80.0	51.0	60.0
gini_index	0.5511146816629845	0.02127281177525668	80.0	51.0	60.0
accuracy	0.5377510040160642	0.025115939430187723	80.0	51.0	60.0
gain_ratio	0.5647636586863106	0.01775783572641409	90.0	51.0	60.0
information_gain	0.5566270004103406	0.02649798821905615	90.0	51.0	60.0
gini_index	0.5502008032128514	0.017946493796219043	90.0	51.0	60.0
accuracy	0.5347110754414125	0.02147225907298438	90.0	51.0	60.0
gain_ratio	0.5604260548955347	0.02647699907623581	100.0	51.0	60.0
information_gain	0.560385482878819	0.017596968315044013	100.0	51.0	60.0
accuracy	0.531231170917855	0.01422645148346855	100.0	51.0	60.0
gini_index	0.5485037156055432	0.027562325337580088	100.0	51.0	60.0
gini_index	0.5439229843561973	0.023586861828989714	1.0	60.0	60.0
information_gain	0.56353591160221	0.013004814746895159	1.0	60.0	60.0
gain_ratio	0.5563049254036379	0.022611754582776217	1.0	60.0	60.0
accuracy	0.5384769539078156	0.017009399246419844	1.0	60.0	60.0
gini_index	0.5486069352575667	0.018074534201238925	11.0	60.0	60.0
gain_ratio	0.5609308022045315	0.014956718970610839	11.0	60.0	60.0
information_gain	0.5646578140960163	0.017796106756986358	11.0	60.0	60.0
accuracy	0.5354993983152828	0.01712305621291696	11.0	60.0	60.0
gini_index	0.5545308740978349	0.024663417920413908	21.0	60.0	60.0
information_gain	0.559795918367347	0.013993251521623699	21.0	60.0	60.0
gain_ratio	0.5610850499694064	0.021873455359270183	21.0	60.0	60.0
accuracy	0.5333868056948065	0.027626101145596025	21.0	60.0	60.0
information_gain	0.5594848732624693	0.015488613344789159	31.0	60.0	60.0
gain_ratio	0.5524432631363729	0.021299709468313586	31.0	60.0	60.0
accuracy	0.5405892964521948	0.017343507507094506	31.0	60.0	60.0
gini_index	0.5516342490475236	0.019133360100176362	31.0	60.0	60.0
gini_index	0.5553772070626003	0.011831493678644812	41.0	60.0	60.0
gain_ratio	0.554965263588067	0.022369214583901266	41.0	60.0	60.0
information_gain	0.5610655737704918	0.020779012309831042	41.0	60.0	60.0
accuracy	0.538322632423756	0.027193895546156928	41.0	60.0	60.0
gain_ratio	0.562218583708555	0.017162302664099318	51.0	60.0	60.0
information_gain	0.5565767973856209	0.013128963163264083	51.0	60.0	60.0
gini_index	0.5478627332931969	0.013685165189149842	51.0	60.0	60.0
accuracy	0.5357787131689717	0.015380693034652978	51.0	60.0	60.0
gain_ratio	0.5642594859241126	0.029048295361726654	60.0	60.0	60.0
gini_index	0.5565583634175691	0.018533996187364093	60.0	60.0	60.0
accuracy	0.5327177840224809	0.0123555095665269	60.0	60.0	60.0
information_gain	0.567081886869512	0.019246674114311257	60.0	60.0	60.0
information_gain	0.561963190184049	0.01574792980493909	70.0	60.0	60.0
gain_ratio	0.5633312870881931	0.013532732293826491	70.0	60.0	60.0
gini_index	0.5455092221331195	0.020159946183255763	70.0	60.0	60.0
accuracy	0.5312061007425246	0.03195845377438551	70.0	60.0	60.0
gain_ratio	0.5610554305583964	0.017948988758907516	80.0	60.0	60.0
gini_index	0.5552879791290387	0.020993331617734822	80.0	60.0	60.0
accuracy	0.5314881668672282	0.020395933378141058	80.0	60.0	60.0
information_gain	0.560122699386503	0.025287682841801145	80.0	60.0	60.0
gini_index	0.5601684717208183	0.018185337569095135	90.0	60.0	60.0
gain_ratio	0.5642754956059677	0.02597384972847738	90.0	60.0	60.0
information_gain	0.567573093436925	0.017778718561491557	90.0	60.0	60.0
accuracy	0.5347765083183003	0.023216163553084087	90.0	60.0	60.0
gain_ratio	0.5564186426819296	0.0215797999003121	100.0	60.0	60.0
information_gain	0.5636252045826514	0.020726958814155354	100.0	60.0	60.0
gini_index	0.550230599558853	0.01815193133460633	100.0	60.0	60.0
accuracy	0.5410066172047323	0.014633436571016067	100.0	60.0	60.0
gain_ratio	0.563314332247557	0.018992614774254166	1.0	70.0	60.0
gini_index	0.5514131088394468	0.014905936807898448	1.0	70.0	60.0
accuracy	0.5372596153846154	0.008012613961031752	1.0	70.0	60.0
information_gain	0.5578369587314495	0.030700184507818053	1.0	70.0	60.0
gain_ratio	0.5605691056910569	0.014057385543463984	11.0	70.0	60.0
gini_index	0.5507914245642156	0.010907630658782981	11.0	70.0	60.0
accuracy	0.5393550971359904	0.02049301730057795	11.0	70.0	60.0
information_gain	0.5565730565730566	0.017598769882782445	11.0	70.0	60.0
gain_ratio	0.564765784114053	0.020335786626822526	21.0	70.0	60.0
gini_index	0.5520833333333334	0.02794524857893591	21.0	70.0	60.0
accuracy	0.5362580128205128	0.01690675287012316	21.0	70.0	60.0
information_gain	0.5664292980671414	0.015003911561903185	21.0	70.0	60.0
gain_ratio	0.5563680682510664	0.027591451521803735	31.0	70.0	60.0
